year,ID,month,site,date,conductivity,temp,pressure,chlorophyll,DO_sat,PAR,pH,depth,salinity,conductivity_spc,density_anomaly,DO_conc,river
2021,3-MD-2,March,MD2,24/03/2021,0.37438795,14.62283325,26.62604523,0.794784546,93.02983093,1.249023438,8.209717751,16.35904503,0.226602316,466.9365845,-0.589834865,9.423461269,MD
2021,3-MD-2,March,MD2,24/03/2021,0.374177068,14.62091064,26.64759827,0.708511353,92.98770905,1.26171875,8.215683937,16.38042259,0.226482078,466.6949463,-0.589544321,9.419596247,MD
2021,3-MD-2,March,MD2,24/03/2021,0.374706984,14.6227417,26.40489197,0.816192627,92.98506927,1.354492188,8.209435463,16.13969612,0.226801097,467.3354797,-0.590700744,9.418934435,MD
2021,3-MD-2,March,MD2,24/03/2021,0.374132395,14.62609863,26.33940125,0.762664795,92.96607208,1.393554688,8.215921402,16.07473946,0.226427063,466.5815735,-0.591791202,9.416342701,MD
2021,3-MD-2,March,MD2,24/03/2021,0.374444097,14.6300354,25.91658974,0.718490601,93.05171967,1.590820313,8.202868462,15.65537548,0.226599902,466.9264832,-0.59421293,9.424199081,MD
2021,3-MD-2,March,MD2,24/03/2021,0.374434978,14.64440918,25.53098679,0.744171143,93.07357788,1.830566406,8.194861412,15.27291679,0.226517081,466.7553101,-0.598197738,9.42346536,MD
2021,3-MD-2,March,MD2,24/03/2021,0.374875456,14.65777588,25.10012627,0.814239502,93.03517151,2.095703125,8.200084686,14.84556961,0.226718128,467.1557617,-0.602027454,9.416822339,MD
2021,3-MD-2,March,MD2,24/03/2021,0.374422103,14.66690063,24.79484558,0.741760254,93.07743073,2.318847656,8.20863533,14.54277897,0.226388678,466.4894714,-0.605056913,9.419246337,MD
2021,3-MD-2,March,MD2,24/03/2021,0.374422193,14.67596436,24.42268181,0.735702515,93.10266113,2.600097656,8.202330589,14.17364979,0.226340517,466.3890076,-0.608172612,9.419942615,MD
2021,3-MD-2,March,MD2,24/03/2021,0.374386698,14.68264771,24.04122543,0.699417114,93.20064545,2.941894531,8.202692032,13.7953043,0.226283327,466.2706299,-0.610987495,9.428487408,MD
2021,3-MD-2,March,MD2,24/03/2021,0.374019265,14.69287109,23.6688633,0.782669067,93.29372406,3.308105469,8.202510834,13.42597866,0.226001546,465.69976809999997,-0.614458361,9.435819158,MD
2021,3-MD-2,March,MD2,24/03/2021,0.374858975,14.71047974,23.33792114,0.787750244,93.44242096,3.663574219,8.200349808,13.0977354,0.226425946,466.5499878,-0.618283516,9.447211831,MD
2021,3-MD-2,March,MD2,24/03/2021,0.373898327,14.7194519,23.07669258,0.808822632,93.53791046,3.981445313,8.207333565,12.83863735,0.225784212,465.2550659,-0.621331724,9.45505674,MD
2021,3-MD-2,March,MD2,24/03/2021,0.374547571,14.72311401,22.64583206,0.848724365,93.61212158,4.543945313,8.206805229,12.41129017,0.2261668,466.0224304,-0.623591152,9.46178189,MD
2021,3-MD-2,March,MD2,24/03/2021,0.374491662,14.72546387,22.28223991,0.846405029,93.69200134,5.079101563,8.208555222,12.05066299,0.226120606,465.9268494,-0.625674178,9.469374136,MD
2021,3-MD-2,March,MD2,24/03/2021,0.374368936,14.72875977,21.96248245,0.807266235,93.72328186,5.674804688,8.216061592,11.73351288,0.226027817,465.7376709,-0.627728983,9.471861691,MD
2021,3-MD-2,March,MD2,24/03/2021,0.375117034,14.73303223,21.64367294,0.839202881,93.86424255,6.27734375,8.21164608,11.41730309,0.226467714,466.6209717,-0.629511416,9.485200043,MD
2021,3-MD-2,March,MD2,24/03/2021,0.374451041,14.75732422,21.34676361,0.806243896,94.04745483,6.861328125,8.217167854,11.12281513,0.225925222,465.5238342,-0.634928412,9.49872492,MD
2021,3-MD-2,March,MD2,24/03/2021,0.375302076,14.79364014,20.90872574,0.708053589,94.12101746,7.973144531,8.220373154,10.68834877,0.226254627,466.1798401,-0.642127772,9.498632428,MD
2021,3-MD-2,March,MD2,24/03/2021,0.375324279,14.80337524,20.57987022,0.760375977,94.30703735,8.857421875,8.20830822,10.36217499,0.226216406,466.0997925,-0.64514576,9.515394151,MD
2021,3-MD-2,March,MD2,24/03/2021,0.374841362,14.81982422,20.41780472,0.777252197,94.32917023,9.15625,8.222394943,10.20143127,0.225829899,465.318512,-0.648658862,9.514248625,MD
2021,3-MD-2,March,MD2,24/03/2021,0.373339146,14.83102417,20.42370033,0.604797363,94.40884399,9.278320313,8.226360321,10.20727921,0.224843502,463.3306885,-0.651070391,9.520025669,MD
2021,3-MD-2,March,MD2,24/03/2021,0.373617262,14.84924316,20.45940018,0.688095093,94.46842957,9.20703125,8.224118233,10.24268818,0.224916548,463.475647,-0.653574112,9.522261206,MD
2021,3-MD-2,March,MD2,24/03/2021,0.373622924,14.84802246,20.46476364,0.603317261,94.62207031,9.201171875,8.230050087,10.24800777,0.224926516,463.4960938,-0.653358502,9.538000193,MD
2021,3-MD-2,March,MD2,24/03/2021,0.37339741,14.85165405,20.17108154,0.629699707,94.56945801,9.889648438,8.231577873,9.956720352,0.224768937,463.1764832,-0.65539595,9.531954289,MD
2021,3-MD-2,March,MD2,24/03/2021,0.372675508,14.8777771,19.74255371,0.998046875,94.55891418,11.04980469,8.223540306,9.531686783,0.224185288,461.9950867,-0.661766585,9.525521834,MD
2021,3-MD-2,March,MD2,24/03/2021,0.37387138600000003,14.87585449,19.4857254,0.635070801,94.62715149,11.94042969,8.225517273,9.276952744,0.224932373,463.4986877,-0.662098133,9.532749974,MD
2021,3-MD-2,March,MD2,24/03/2021,0.371412545,14.92340088,19.0904274,0.533187866,94.88867188,13.08837891,8.218838692,8.884878159,0.223166168,459.9325562,-0.672461271,9.549342436,MD
2021,3-MD-2,March,MD2,24/03/2021,0.369647413,14.98236084,18.71044159,0.475845337,95.00109863,14.27148438,8.225112915,8.507991791,0.221769795,457.1092529,-0.684218144,9.548526191,MD
2021,3-MD-2,March,MD2,24/03/2021,0.369222432,15.01095581,18.28283882,0.455780029,95.0326004,15.69970703,8.23774147,8.083875656,0.221359104,456.2756348,-0.690863285,9.54580152,MD
2021,3-MD-2,March,MD2,24/03/2021,0.369804204,15.02902222,18.015514370000002,0.436660767,95.19425964,16.66748047,8.236937523,7.818730831,0.221620828,456.7997131,-0.694649383,9.558284409,MD
2021,3-MD-2,March,MD2,24/03/2021,0.369353145,15.0423584,17.73510361,0.432983398,95.20874023,17.91503906,8.235667229,7.540606976,0.221274838,456.0990295,-0.698251868,9.556999026,MD
2021,3-MD-2,March,MD2,24/03/2021,0.368727863,15.07092285,17.2379837,0.42628479,95.34328461,19.54150391,8.238012314,7.047541142,0.220742762,455.0203857,-0.705329741,9.564621323,MD
2021,3-MD-2,March,MD2,24/03/2021,0.368293792,15.09567261,16.92582321,0.447189331,95.48597717,20.84570313,8.237726212,6.737926006,0.220347986,454.2197266,-0.7108652,9.573832089,MD
2021,3-MD-2,March,MD2,24/03/2021,0.36779505,15.12982178,16.85663986,0.518951416,95.60214996,21.32666016,8.257602692,6.669306755,0.21986419,453.2400513,-0.716780674,9.578433702,MD
2021,3-MD-2,March,MD2,24/03/2021,0.368136525,15.14395142,16.8572197,0.442886353,95.69078827,20.95849609,8.263320923,6.669881821,0.219998762,453.5100403,-0.718836755,9.58437926,MD
2021,3-MD-2,March,MD2,24/03/2021,0.366798818,15.16448975,16.85582542,0.453994751,95.72193146,20.94824219,8.260201454,6.668498993,0.219074607,451.6438293,-0.722707173,9.583299187,MD
2021,3-MD-2,March,MD2,24/03/2021,0.367666811,15.1758728,16.87404442,0.456970215,95.83747101,20.69970703,8.266093254,6.686569214,0.219544917,452.5914307,-0.724004969,9.592480072,MD
2021,3-MD-2,March,MD2,24/03/2021,0.368056983,15.17169189,16.88552856,0.449676514,95.82807922,20.58300781,8.271245956,6.6979599,0.219804853,453.116272,-0.723108291,9.59239098,MD
2021,3-MD-2,March,MD2,24/03/2021,0.366995126,15.17181396,16.70142746,0.457229614,95.79928589,21.29443359,8.274131775,6.515360355,0.219156682,451.8077087,-0.724487523,9.589521498,MD
2021,3-MD-2,March,MD2,24/03/2021,0.367761821,15.17562866,16.38582993,0.46206665,95.78653717,22.56054688,8.2709598540000009,6.202336311,0.219605535,452.7109985,-0.726197292,9.587429047,MD
2021,3-MD-2,March,MD2,24/03/2021,0.368487865,15.17230225,16.11350822,0.515869141,95.8013916,23.73632813,8.266675949,5.932235241,0.220066875,453.6402283,-0.726599382,9.589577757,MD
2021,3-MD-2,March,MD2,24/03/2021,0.367752999,15.1713562,15.89105606,0.470947266,95.81576538,24.75878906,8.266471863,5.711596966,0.219623938,452.7456055,-0.727834619,9.591238522,MD
2021,3-MD-2,March,MD2,24/03/2021,0.367922604,15.17425537,15.51532555,0.48248291,95.90388489,26.26513672,8.268577576,5.338930607,0.21971333,452.9235535,-0.729962603,9.599452969,MD
2021,3-MD-2,March,MD2,24/03/2021,0.367353976,15.19177246,15.48563385,0.486663818,95.92641449,26.63476563,8.277541161,5.309481144,0.219274938,452.037384,-0.733131085,9.598102195,MD
2021,3-MD-2,March,MD2,24/03/2021,0.367152035,15.20526123,15.25179291,0.508132935,96.01960754,27.35058594,8.273807526,5.077547073,0.219082147,451.6456909,-0.736445003,9.604640603,MD
2021,3-MD-2,March,MD2,24/03/2021,0.36659801,15.21365356,15.01625633,0.524520874,96.06459045,28.69384766,8.273077011,4.843931198,0.218701288,450.8752747,-0.739129742,9.60742189,MD
2021,3-MD-2,March,MD2,24/03/2021,0.36674732,15.22601318,14.65977669,0.526626587,96.31988525,30.64257813,8.272788048,4.490358353,0.218729049,450.927948,-0.742673929,9.630383016,MD
2021,3-MD-2,March,MD2,24/03/2021,0.366210341,15.24197388,14.43626022,0.507171631,96.47985077,31.94970703,8.281492233,4.268664837,0.218319595,450.0990295,-0.746493761,9.643079466,MD
2021,3-MD-2,March,MD2,24/03/2021,0.367020011,15.29391479,14.20375252,0.516571045,96.89679718,33.24755859,8.289031982,4.038053036,0.218543634,450.5448303,-0.755432267,9.673897572,MD
2021,3-MD-2,March,MD2,24/03/2021,0.3656362,15.41094971,13.7709465,0.510421753,97.28149414,36.19042969,8.290514946,3.608776331,0.217099711,447.6177979,-0.776770211,9.6879422,MD
2021,3-MD-2,March,MD2,24/03/2021,0.366791457,15.54483032,13.55196857,0.514953613,97.65151215,37.92431641,8.29131794,3.391584158,0.217112213,447.6307373,-0.798798122,9.696850636,MD
2021,3-MD-2,March,MD2,24/03/2021,0.366322547,15.62969971,13.4260664,0.515319824,97.86237335,39.07128906,8.297591209,3.266708612,0.21639505,446.1758423,-0.813369741,9.700155614,MD
2021,3-MD-2,March,MD2,24/03/2021,0.366761446,15.66818237,13.41194725,0.52130127,97.98136902,39.75390625,8.305977821,3.25270462,0.216463283,446.3108521,-0.819500004,9.703940528,MD
2021,3-MD-2,March,MD2,24/03/2021,0.366378516,15.69992065,13.41774464,0.509338379,97.97916412,39.79541016,8.304614067,3.2584548,0.216070831,445.5162354,-0.824834581,9.697151444,MD
2021,3-MD-2,March,MD2,24/03/2021,0.36629656,15.67590332,13.43514824,0.519195557,98.05883026,39.94677734,8.307991982,3.275716543,0.216143727,445.6651917,-0.820868551,9.710024962,MD
2021,3-MD-2,March,MD2,24/03/2021,0.366108477,15.67471313,13.19434643,0.514709473,98.01791382,41.67578125,8.303812027,3.036878347,0.216037154,445.44866940000003,-0.821882136,9.706227071,MD
2021,3-MD-2,March,MD2,24/03/2021,0.365976363,15.67324829,12.99405289,0.503570557,98.05067444,43.203125,8.309644699,2.838217974,0.215965539,445.3030396,-0.822636451,9.709780103,MD
2021,3-MD-2,March,MD2,24/03/2021,0.366626948,15.64788818,12.62218666,0.498504639,98.02436066,46.37060547,8.301024437,2.469384432,0.216487989,446.3577576,-0.819928825,9.712419301,MD
2021,3-MD-2,March,MD2,24/03/2021,0.367146313,15.64596558,12.22444153,0.495666504,98.1421814,49.90625,8.301361084,2.074882746,0.216812104,447.0100403,-0.821224018,9.724474635,MD
2021,3-MD-2,March,MD2,24/03/2021,0.366371572,15.66589355,11.92160892,0.482345581,98.42684937,52.65185547,8.302838326,1.774519563,0.216244131,445.8601685,-0.826241759,9.748551313,MD
2021,3-MD-2,March,MD2,24/03/2021,0.36740917,15.71273804,11.64050961,0.466522217,98.22827148,55.86181641,8.298919678,1.495712519,0.216630965,446.6365662,-0.834717773,9.71910538,MD
2021,3-MD-2,March,MD2,24/03/2021,0.366101652,15.72653198,11.20308971,0.487503052,98.23391724,61.58300781,8.296922684,1.061859727,0.215774998,444.9046021,-0.839618626,9.716845275,MD
2021,3-MD-2,March,MD2,24/03/2021,0.366207957,15.71859741,10.84978485,0.485137939,98.14450073,68.55126953,8.301837921,0.711435914,0.215880245,445.1157227,-0.839913657,9.709643238,MD
2021,3-MD-2,March,MD2,24/03/2021,0.364834547,15.69064331,10.74593163,0.468429565,98.19804382,69.68896484,8.3102808,0.608429551,0.215195596,443.734375,-0.836466214,9.720797087,MD
2021,3-MD-2,March,MD2,24/03/2021,0.366848081,15.67410278,10.70312309,0.458938599,98.30323029,70.50976563,8.311739922,0.565970123,0.216492802,446.3548889,-0.83302743,9.734580787,MD
2021,3-MD-2,March,MD2,24/03/2021,0.366516411,15.67630005,10.741395,0.469894409,98.39784241,67.70361328,8.305308342,0.603929937,0.216281638,445.9285583,-0.833362439,9.743503784,MD
2021,3-MD-2,March,MD2,24/03/2021,0.365361124,15.67727661,10.76466751,0.479064941,98.33091736,66.40917969,8.310484886,0.62701267,0.215580583,444.5128479,-0.833951782,9.736714684,MD
2021,3-MD-2,March,MD2,24/03/2021,0.365271986,15.68078613,10.76459789,0.496032715,98.29729462,64.98632813,8.313188553,0.626943648,0.215509087,444.3681641,-0.834566316,9.73265796,MD
2021,3-MD-2,March,MD2,24/03/2021,0.367176712,15.68267822,10.60018444,0.476409912,98.26696014,67.75146484,8.317482948,0.463870913,0.216647342,446.6657104,-0.834752672,9.729192699,MD
2021,3-MD-2,March,MD2,24/03/2021,0.365972787,15.71826172,10.27640152,0.471206665,98.34531403,71.37597656,8.319467545,0.142728344,0.215741992,444.833374,-0.842635235,9.72958823,MD
2021,3-MD-2,March,MD2,24/03/2021,0.366591185,15.75933838,10.13301373,0.463577271,98.35726929,64.90136719,8.317972183,5.09839e-4,0.215905681,445.1605225,-0.849745596,9.722212062,MD
2021,5-PX-6,May,PX6,9/05/2021,0.248366922,18.39694214,25.45264435,0.61730957,45.07647705,0.017578125,7.552152634,15.19521332,0.137239248,284.2111816,-1.301382476,4.218229587,PX
2021,5-PX-6,May,PX6,9/05/2021,0.247217342,18.40209961,25.41847229,0.601242065,45.06388092,0.010742188,7.588774681,15.16131973,0.136590004,282.8638,-1.303017484,4.21662147,PX
2021,5-PX-6,May,PX6,9/05/2021,0.248280883,18.40435791,25.16812897,0.605773926,45.04822922,0.013671875,7.576314449,14.91301823,0.137170449,284.0666809,-1.304153031,4.214947247,PX
2021,5-PX-6,May,PX6,9/05/2021,0.247534573,18.40380859,25.090625760000002,0.604812622,45.03614426,0.004394531,7.566850662,14.83614731,0.136760533,283.2161865,-1.304720492,4.213874271,PX
2021,5-PX-6,May,PX6,9/05/2021,0.246618882,18.4045105,24.92067719,0.593963623,45.04342651,0.015625,7.593111992,14.66758442,0.13625367,282.1641846,-1.306025637,4.214507783,PX
2021,5-PX-6,May,PX6,9/05/2021,0.247472927,18.40255737,24.8212471,0.610015869,45.02819443,0.012695313,7.579476357,14.56896496,0.136730596,283.1534119,-1.305746318,4.213239224,PX
2021,5-PX-6,May,PX6,9/05/2021,0.247879237,18.40158081,24.4959507,0.592544556,44.98662186,0.009277344,7.587402344,14.24632168,0.136958107,283.6243591,-1.306884026,4.20942785,PX
2021,5-PX-6,May,PX6,9/05/2021,0.24767825,18.40219116,24.16670799,0.599868774,44.97186279,0.004882813,7.572128296,13.91976357,0.136845946,283.390625,-1.308602072,4.207997016,PX
2021,5-PX-6,May,PX6,9/05/2021,0.247464374,18.40368652,23.8454361,0.61000061,44.97785568,0.014160156,7.564671993,13.60111141,0.136724114,283.1366272,-1.310458845,4.208431857,PX
2021,5-PX-6,May,PX6,9/05/2021,0.248285368,18.40350342,23.49933434,0.590377808,44.98045731,0.009765625,7.576809883,13.25783253,0.137178078,284.0771179,-1.311669034,4.208679663,PX
2021,5-PX-6,May,PX6,9/05/2021,0.249311611,18.40429688,23.23237228,0.595779419,45.00920868,0.014160156,7.56287384,12.99304676,0.137742415,285.2463684,-1.312615407,4.211287161,PX
2021,5-PX-6,May,PX6,9/05/2021,0.248074502,18.40771484,22.92555618,0.601333618,45.01372528,0.007324219,7.597012043,12.6887331,0.137050301,283.8097534,-1.31520872,4.211432171,PX
2021,5-PX-6,May,PX6,9/05/2021,0.248858199,18.41345215,22.55234909,0.618453979,45.04563141,0.016113281,7.564157963,12.31856918,0.137466297,284.6706238,-1.317697051,4.213911356,PX
2021,5-PX-6,May,PX6,9/05/2021,0.249151036,18.42153931,22.28987885,0.599578857,45.12483597,0.013671875,7.585936069,12.05823898,0.13760443,284.9552612,-1.32033567,4.220617855,PX
2021,5-PX-6,May,PX6,9/05/2021,0.249027684,18.44024658,22.03403854,0.611587524,45.2518959,0.008789063,7.583235741,11.80448532,0.137481734,284.6978455,-1.325164024,4.230883477,PX
2021,5-PX-6,May,PX6,9/05/2021,0.24949272,18.45297241,21.69696999,0.612030029,45.3823967,0.009765625,7.563773632,11.47016525,0.137701079,285.150238,-1.328968643,4.241973562,PX
2021,5-PX-6,May,PX6,9/05/2021,0.24915114,18.47747803,21.586383819999998,0.603546143,45.56005096,0.008789063,7.588060856,11.36048126,0.13744092,284.607605,-1.334344851,4.256449761,PX
2021,5-PX-6,May,PX6,9/05/2021,0.248360336,18.49255371,21.31042099,0.615966797,45.73217392,0.014160156,7.579591274,11.0867691,0.136961624,283.6109619,-1.338857803,4.271224463,PX
2021,5-PX-6,May,PX6,9/05/2021,0.250140101,18.50588989,21.10048866,0.625961304,45.93432617,0.017578125,7.573458672,10.87854862,0.137902558,285.5603027,-1.341646314,4.288910109,PX
2021,5-PX-6,May,PX6,9/05/2021,0.249840111,18.51931763,20.89609528,0.62272644,46.16901779,0.015136719,7.591340542,10.6758213,0.137698188,285.1343079,-1.345308261,4.309644589,PX
2021,5-PX-6,May,PX6,9/05/2021,0.250966847,18.54248047,20.72974968,0.622848511,46.33026505,0.005371094,7.584106445,10.51083279,0.138250068,286.2756958,-1.350077797,4.322633718,PX
2021,5-PX-6,May,PX6,9/05/2021,0.251688808,18.54864502,20.43792725,0.616363525,46.54296494,0.011230469,7.595022202,10.22138977,0.138629466,287.0606689,-1.352308924,4.341921551,PX
2021,5-PX-6,May,PX6,9/05/2021,0.251470715,18.58010864,20.10093117,0.627426147,46.75552368,0.01171875,7.597786427,9.887142181,0.138416812,286.6154785,-1.360048738,4.3589519900000004,PX
2021,5-PX-6,May,PX6,9/05/2021,0.252926111,18.60977173,19.77170181,0.633026123,46.95853806,0.009765625,7.59570837,9.56059742,0.139129192,288.0882568,-1.366707208,4.375207728,PX
2021,5-PX-6,May,PX6,9/05/2021,0.252937585,18.63323975,19.4111557,0.637985229,47.2534256,0.010742188,7.592071533,9.202991486,0.139066264,287.9543152,-1.372923122,4.400574969,PX
2021,5-PX-6,May,PX6,9/05/2021,0.252148271,18.66427612,19.10238266,0.656326294,47.76603317,0.01171875,7.59265852,8.896736145,0.138541445,286.8621216,-1.380718228,4.445509145,PX
2021,5-PX-6,May,PX6,9/05/2021,0.253666818,18.69668579,18.85192871,0.663467407,48.36805344,0.010742188,7.589858055,8.648324966,0.13927865,288.3866272,-1.387551227,4.498542731,PX
2021,5-PX-6,May,PX6,9/05/2021,0.254985899,18.75027466,18.46758652,0.662704468,48.93225098,0.005371094,7.598547935,8.267116547,0.139842525,289.5493164,-1.399239776,4.546031596,PX
2021,5-PX-6,May,PX6,9/05/2021,0.25681293,18.93792725,18.04397774,0.682006836,49.71357727,0.010742188,7.606653214,7.846962452,0.140281588,290.441925,-1.437347909,4.601004706,PX
2021,5-PX-6,May,PX6,9/05/2021,0.259641886,19.02404785,17.63531494,0.677474976,50.50326157,0.007324219,7.610359192,7.441632271,0.141565919,293.0960693,-1.455116863,4.665887924,PX
2021,5-PX-6,May,PX6,9/05/2021,0.260091186,19.08572388,17.21549416,0.687988281,51.28668213,0.015136719,7.613369465,7.025234699,0.1416253,293.2133484,-1.469134581,4.732341392,PX
2021,5-PX-6,May,PX6,9/05/2021,0.26085332,19.15701294,16.80080032,0.703765869,51.93970108,0.020019531,7.609906197,6.613922596,0.141825467,293.6218262,-1.484961889,4.785674103,PX
2021,5-PX-6,May,PX6,9/05/2021,0.262218356,19.24151611,16.45067215,0.698394775,52.89125824,0.020019531,7.619618893,6.266649723,0.142311707,294.6230774,-1.502951828,4.865009535,PX
2021,5-PX-6,May,PX6,9/05/2021,0.266539872,19.42419434,16.04505157,0.729171753,53.98884201,0.022949219,7.624773026,5.864336967,0.144096076,298.3091736,-1.539925865,4.947629996,PX
2021,5-PX-6,May,PX6,9/05/2021,0.269090384,19.59048462,15.65830326,0.762969971,55.21695328,0.030761719,7.631436825,5.480742455,0.144963145,300.0969238,-1.5745504,5.043234357,PX
2021,5-PX-6,May,PX6,9/05/2021,0.27096197,19.76538086,15.29821968,0.754577637,56.70562744,0.05859375,7.634919643,5.123595238,0.145432711,301.062561,-1.611405621,5.161028508,PX
2021,5-PX-6,May,PX6,9/05/2021,0.27467081,19.92208862,14.91704178,0.786972046,58.0845871,0.082519531,7.64595747,4.74552536,0.146936119,304.1718445,-1.644140161,5.269919034,PX
2021,5-PX-6,May,PX6,9/05/2021,0.274419576,20.04647827,14.6203289,0.773208618,59.28292084,0.139648438,7.651263714,4.451232433,0.146418437,303.0961914,-1.671589065,5.365303338,PX
2021,5-PX-6,May,PX6,9/05/2021,0.277673364,20.16796875,14.28479004,0.778930664,60.38570023,0.215332031,7.661958694,4.118429661,0.147775814,305.9059753,-1.697337881,5.451836689,PX
2021,5-PX-6,May,PX6,9/05/2021,0.278257549,20.24902344,13.95153427,0.813217163,61.44001007,0.354003906,7.672293186,3.787891388,0.147835225,306.0275879,-1.71574979,5.53807447,PX
2021,5-PX-6,May,PX6,9/05/2021,0.280212551,20.3572998,13.62200451,0.844009399,62.43893433,0.573242188,7.678169727,3.461048841,0.148536056,307.478363,-1.739446819,5.615986759,PX
2021,5-PX-6,May,PX6,9/05/2021,0.281155407,20.44558716,13.26177311,0.81211853,63.3220787,0.964355469,7.690602303,3.103755236,0.148760766,307.9431458,-1.759542473,5.685437126,PX
2021,5-PX-6,May,PX6,9/05/2021,0.283500612,20.56893921,12.96212959,0.855682373,64.05393219,1.491699219,7.700075626,2.806555033,0.149614677,309.7125854,-1.786410089,5.737073029,PX
2021,5-PX-6,May,PX6,9/05/2021,0.284453779,20.67330933,12.63852119,0.848709106,65.11105347,2.395996094,7.703460693,2.48558569,0.149791017,310.0786133,-1.810003271,5.819717859,PX
2021,5-PX-6,May,PX6,9/05/2021,0.286114395,20.81384277,12.38094902,0.860305786,66.44688416,3.515136719,7.710309505,2.230113983,0.150224417,310.9788818,-1.840984414,5.922639846,PX
2021,5-PX-6,May,PX6,9/05/2021,0.288458139,20.99118042,12.07776165,0.86164856,67.94752502,5.484375,7.727587223,1.929398894,0.150896683,312.3763123,-1.880173247,6.035250574,PX
2021,5-PX-6,May,PX6,9/05/2021,0.29082936,21.16680908,11.75695133,0.894500732,69.76611328,8.749511719,7.753168583,1.611204743,0.151582941,313.8041992,-1.919379971,6.175410765,PX
2021,5-PX-6,May,PX6,9/05/2021,0.293889344,21.40396118,11.37338448,0.828430176,71.75531006,15.04833984,7.770294666,1.2307657,0.152426869,315.5636292,-1.972657008,6.322023626,PX
2021,5-PX-6,May,PX6,9/05/2021,0.295934588,21.69110107,11.03698158,0.78717041,73.84370422,25.20751953,7.797846794,0.897106111,0.152581006,315.8994446,-2.038006684,6.469678849,PX
2021,5-PX-6,May,PX6,9/05/2021,0.298317164,21.87005615,10.685602189999999,0.792663574,75.47582245,43.10791016,7.821712017,0.548592091,0.153243795,317.2850647,-2.079369787,6.589688371,PX
2021,5-PX-5,May,PX5,9/05/2021,0.316738009,17.78204346,35.4996376,0.448287964,27.69737434,0.017578125,7.690862656,25.16027641,0.177602649,367.387085,-1.10933763,2.624304194,PX
2021,5-PX-5,May,PX5,9/05/2021,0.317118853,17.78424072,35.49859619,0.453994751,27.6660862,0.010742188,7.696805477,25.15924454,0.177809939,367.8109436,-1.109585848,2.621217196,PX
2021,5-PX-5,May,PX5,9/05/2021,0.317468107,17.79342651,35.49691772,0.443756104,27.63255119,0.015625,7.715703487,25.15757942,0.177971542,368.1410828,-1.11115393,2.617539735,PX
2021,5-PX-5,May,PX5,9/05/2021,0.320491016,17.8008728,35.48135757,0.45866394,27.77143478,0.013183594,7.730185032,25.14214516,0.179656401,371.5852356,-1.11129636,2.630263806,PX
2021,5-PX-5,May,PX5,9/05/2021,0.315828443,17.80657959,35.39542007,0.444564819,28.01421165,0.005371094,7.728957176,25.05690956,0.176989973,366.1330261,-1.114790802,2.65298665,PX
2021,5-PX-5,May,PX5,9/05/2021,0.317739934,17.80725098,35.20910645,0.451187134,28.03570747,0.0078125,7.720487118,24.87211418,0.17807129,368.3435059,-1.114942086,2.65496823,PX
2021,5-PX-5,May,PX5,9/05/2021,0.317955762,17.81085205,34.93012619,0.448928833,27.93496513,0.01171875,7.729407787,24.59540939,0.178179905,368.5643005,-1.116806804,2.645229172,PX
2021,5-PX-5,May,PX5,9/05/2021,0.31823048,17.81454468,34.63426208,0.443740845,27.90144157,0.010742188,7.722272396,24.30195808,0.17832157,368.8526001,-1.118740929,2.641850677,PX
2021,5-PX-5,May,PX5,9/05/2021,0.318231553,17.8190918,34.33411026,0.443740845,27.90092468,0.010742188,7.722262859,24.00425339,0.178304717,368.8167725,-1.120973824,2.641553518,PX
2021,5-PX-5,May,PX5,9/05/2021,0.315410018,17.8208313,34.166996,0.442077637,27.92750549,0.009765625,7.723829269,23.83850288,0.176699206,365.5325928,-1.123298931,2.644000417,PX
2021,5-PX-5,May,PX5,9/05/2021,0.315692365,17.8215332,34.00535202,0.44442749,27.97716141,0.017089844,7.721599102,23.67817688,0.176856756,365.854126,-1.124052449,2.648660568,PX
2021,5-PX-5,May,PX5,9/05/2021,0.315210104,17.82159424,33.644104,0.44833374,28.02272987,0.009277344,7.715538979,23.31987381,0.176584035,365.2947998,-1.125939934,2.652975627,PX
2021,5-PX-5,May,PX5,9/05/2021,0.315135539,17.82546997,33.35257339,0.452224731,28.13146019,0.015136719,7.713516235,23.03072166,0.176527113,365.1770325,-1.12804075,2.663056788,PX
2021,5-PX-5,May,PX5,9/05/2021,0.315863371,17.83032227,33.0115242,0.457824707,28.19180679,0.007324219,7.71008873,22.69245338,0.17692104,365.9811401,-1.130202945,2.668495357,PX
2021,5-PX-5,May,PX5,9/05/2021,0.312898934,17.8374939,32.6915741,0.460464478,28.25717354,0.009277344,7.719565868,22.37511253,0.175214767,362.4888,-1.134309425,2.674313355,PX
2021,5-PX-5,May,PX5,9/05/2021,0.312627196,17.84475708,32.38204956,0.461776733,28.47418976,0.012695313,7.732105732,22.06811142,0.175033271,362.1157837,-1.137212643,2.694450411,PX
2021,5-PX-5,May,PX5,9/05/2021,0.31120339,17.85189819,32.11106491,0.462005615,28.75779343,0.004882813,7.723022938,21.79933739,0.174200386,360.409668,-1.140416998,2.720899034,PX
2021,5-PX-5,May,PX5,9/05/2021,0.311693907,17.86199951,31.87948608,0.460067749,29.01282883,0.013671875,7.731269836,21.56964684,0.174439117,360.8970947,-1.143161069,2.744451934,PX
